12,0.4181068,0.41760202,0.45725167,0.47998,0.47355166,0.44033339,0.53190145,0.40978306,0.58295762,0.40788792,0.48045451,0.47587718,0.50028597,0.44625583,0.55332138,0.4194969,0.6083479,0.39483872,0.5599989,0.43939125,0.55079074,0.44328749,0.48954405,0.50948817,0.554108,0.58487927,0.56951993,0.44305716,0.50910795,0.51556008,0.58160304,0.58084163
13,0.42009653,0.4151203,0.4626883,0.47281243,0.47799071,0.43169942,0.53755699,0.40652051,0.5858368,0.4119941,0.48580735,0.47258312,0.50331041,0.4404719,0.55855954,0.41417189,0.61397997,0.38901028,0.56213554,0.42714159,0.55464505,0.43127341,0.49351037,0.50188407,0.56108636,0.5823604,0.57000019,0.43252402,0.50855235,0.5084489,0.57863613,0.57894129
14,0.42155445,0.41497727,0.46693588,0.46901188,0.49249687,0.42966977,0.55347043,0.40632591,0.59773041,0.40376483,0.49439467,0.4728831,0.50931765,0.43890876,0.56034322,0.41118169,0.61611639,0.38801791,0.56886918,0.43034933,0.56713403,0.4340736,0.49880509,0.49697224,0.57416636,0.57496843,0.57307015,0.43603767,0.50232461,0.5014315,0.58733763,0.57937549
15,0.42474786,0.41577894,0.46940129,0.46387962,0.48780945,0.42642767,0.5469254,0.39993854,0.60109306,0.39474168,0.49681084,0.46826245,0.51099456,0.43515468,0.56324356,0.40899507,0.61972956,0.38551528,0.56919191,0.42575377,0.56931839,0.43060505,0.50644427,0.49865475,0.56969251,0.57376873,0.57358455,0.4312485,0.51321761,0.50476895,0.58604749,0.57287998
16,0.42712435,0.40713243,0.46977265,0.46463586,0.48552389,0.42223469,0.54260353,0.39510481,0.58721585,0.37143951,0.49260709,0.46399441,0.51004412,0.43468891,0.56348648,0.41029965,0.62119221,0.38591195,0.5765947,0.42968128,0.56994398,0.43143835,0.50406176,0.49864569,0.57378854,0.57632833,0.58466987,0.43564617,0.52066109,0.5074528,0.59405179,0.5775142
17,0.43072601,0.39529007,0.4718831,0.46224385,0.4919186,0.41952889,0.55174431,0.39364766,0.60100397,0.38606331,0.49308335,0.45767378,0.51223408,0.42970186,0.56584883,0.40626975,0.62267648,0.38400894,0.58133691,0.42164217,0.57457577,0.42304346,0.50750035,0.49656613,0.57523379,0.57763225,0.58867023,0.42522286,0.52132828,0.50197573,0.59668858,0.57964902
18,0.42802627,0.39052221,0.46969374,0.45152634,0.49412308,0.40684195,0.55006799,0.38115349,0.60016117,0.36971675,0.49432757,0.44934266,0.50981469,0.4235689,0.56310837,0.40205651,0.62195862,0.3823999,0.57913617,0.41908537,0.57572934,0.42007282,0.51429349,0.48668522,0.58512559,0.57381997,0.5848216,0.42615027,0.5170941,0.48300701,0.59516424,0.57634717
19,0.42552354,0.39248686,0.47088375,0.44389698,0.49241177,0.40072481,0.54760141,0.37521965,0.59743237,0.36176599,0.49609119,0.44655757,0.50825492,0.417746,0.56289047,0.39710487,0.62071762,0.37674639,0.57903049,0.41411459,0.57320868,0.41519764,0.51018,0.4978925,0.57731307,0.57864986,0.58481521,0.42322828,0.5246233,0.50242311,0.59595915,0.58174513
20,0.4248984,0.38417966,0.47000179,0.4361387,0.4916946,0.39447999,0.54731083,0.36842314,0.59934817,0.35936929,0.49561803,0.43843564,0.50741048,0.41226827,0.56273324,0.39314894,0.61770221,0.37572694,0.57992404,0.41333524,0.57403464,0.41267622,0.51116078,0.49912988,0.57754589,0.57906309,0.58593232,0.42220994,0.52355309,0.50603459,0.5922488,0.58106628
21,0.42737021,0.37328517,0.46750413,0.43386781,0.4881403,0.39184079,0.54164983,0.36517773,0.59431944,0.3508659,0.49233853,0.43371619,0.50500862,0.41034608,0.55976218,0.38995181,0.61482875,0.37385663,0.57921092,0.41030053,0.57387816,0.40992015,0.51520739,0.50415393,0.57961172,0.5852896,0.58535614,0.41747274,0.52795223,0.51070285,0.5980084,0.58864813
22,0.42942026,0.36312057,0.46752302,0.42838819,0.4888628,0.3843555,0.54160157,0.35705875,0.59480823,0.34258623,0.49060482,0.42449618,0.50415069,0.40404761,0.55835933,0.38660704,0.61310351,0.37045278,0.57977168,0.40726989,0.57492779,0.40624182,0.51709693,0.50432721,0.58475918,0.59062621,0.58505586,0.41399611,0.52852713,0.51285569,0.59855565,0.59507547
23,0.42864662,0.35924005,0.46783803,0.42019346,0.49020127,0.37918635,0.54238211,0.35305686,0.59223604,0.33178248,0.49185564,0.41675638,0.50365905,0.39896184,0.55639332,0.38296449,0.61152483,0.36508131,0.58121956,0.40747835,0.57591845,0.40673303,0.51834798,0.51231281,0.58264345,0.59695104,0.58593394,0.41433687,0.53192826,0.52030933,0.60093963,0.6025101
24,0.42913427,0.34571278,0.46692331,0.40909525,0.49272482,0.36862577,0.54438444,0.33997209,0.59368835,0.31481036,0.48905247,0.40871905,0.5035097,0.39125915,0.55633333,0.37226532,0.61081797,0.3550699,0.57999811,0.40288963,0.57570608,0.40072668,0.52274911,0.51578595,0.58772881,0.60081254,0.58539426,0.40829627,0.53370423,0.52014817,0.60157385,0.60390335
25,0.42870186,0.33931109,0.46712466,0.40056855,0.48746703,0.36100211,0.54061231,0.32995735,0.59345189,0.30613832,0.48874678,0.40130876,0.50178941,0.3779351,0.55457075,0.3604313,0.60878134,0.34194581,0.58022843,0.40091609,0.57587577,0.39871962,0.52645099,0.51973286,0.59018615,0.60715918,0.58512256,0.40566909,0.53740988,0.5238205,0.60237017,0.61450054
26,0.43014862,0.33489263,0.4651645,0.39814725,0.49345613,0.36028928,0.54595487,0.32936042,0.59265008,0.3019673,0.48999012,0.39790194,0.50133072,0.37532566,0.55239091,0.35374483,0.6053947,0.33631122,0.57641021,0.40513738,0.57329449,0.40158029,0.54241507,0.5284098,0.59650699,0.61740163,0.5808316,0.40906437,0.55116034,0.53257082,0.60576461,0.62122852
27,0.42916607,0.3279942,0.46082143,0.39230367,0.48724358,0.35276044,0.54401672,0.32320416,0.59288768,0.29418363,0.48708656,0.37103442,0.49542544,0.37114078,0.54893262,0.34925884,0.60011265,0.32790817,0.57386471,0.40378358,0.57273873,0.4026448,0.53932351,0.54131183,0.59961484,0.63070716,0.57498964,0.40712406,0.54565082,0.54182679,0.60850159,0.63612219
28,0.42647101,0.32741926,0.46239653,0.38510619,0.48828917,0.35313094,0.54030264,0.32310723,0.59038167,0.29277608,0.48542216,0.39093486,0.49400137,0.36382895,0.54378856,0.34133653,0.59361285,0.31602159,0.56741957,0.40459832,0.5661326,0.40287971,0.54432513,0.54792137,0.60209751,0.63675087,0.56765682,0.41026134,0.54779397,0.54930248,0.60571311,0.64024682
29,0.4242869,0.3214094,0.45596892,0.38431595,0.4824615,0.35103496,0.5364765,0.3187141,0.58496051,0.28578504,0.48171942,0.37917236,0.49028564,0.36268122,0.53878505,0.33424585,0.58468057,0.30452921,0.5629625,0.40212888,0.56278087,0.40112503,0.54495591,0.55071718,0.59735503,0.64285684,0.56229874,0.40598056,0.54469393,0.55293514,0.60438187,0.64740346
30,0.42400771,0.31739243,0.45284273,0.37916414,0.48315814,0.34419023,0.52541875,0.30971902,0.57378446,0.29066339,0.4787553,0.3800888,0.48534203,0.35855745,0.53192972,0.32860305,0.57656422,0.29403053,0.55385534,0.40591253,0.55417618,0.40393897,0.55063318,0.55360136,0.59866188,0.650633,0.55381841,0.40981499,0.55093698,0.55610926,0.60246948,0.65434828
31,0.41955401,0.31413708,0.44901016,0.37347528,0.47708731,0.33841165,0.52879259,0.32608221,0.57143922,0.30306848,0.47366452,0.35175782,0.47916635,0.3531205,0.52535215,0.32586624,0.5650099,0.28927756,0.54714179,0.40181262,0.54870346,0.39818844,0.55624422,0.55110663,0.60355126,0.6567955,0.5449461,0.40722218,0.54505936,0.55415712,0.59546922,0.66714544
32,0.41705992,0.31344196,0.45083483,0.3657992,0.4758597,0.33221349,0.52833729,0.31860068,0.57199188,0.29163799,0.47154414,0.3679879,0.47729156,0.347536,0.52284708,0.32244707,0.56313754,0.28116176,0.54244333,0.40318829,0.54442581,0.39867983,0.56515818,0.54417427,0.60346851,0.65249462,0.54067158,0.40767076,0.5547001,0.55173686,0.59362724,0.66864845
33,0.41423715,0.31078717,0.44865322,0.36064313,0.47528575,0.32650787,0.52618797,0.31666859,0.56956981,0.29143842,0.46860402,0.36468883,0.47343982,0.34530979,0.51813741,0.32061599,0.56115493,0.28223957,0.53571938,0.40088886,0.53883028,0.39559221,0.57224428,0.54221438,0.60545297,0.653354,0.53204761,0.40645071,0.55948496,0.55066072,0.59086494,0.67019092
34,0.41415379,0.30814115,0.44790136,0.35887432,0.47577614,0.32504566,0.52405404,0.31949939,0.56696477,0.2970549,0.46758399,0.36316436,0.47167906,0.34296409,0.51568003,0.32080324,0.55506509,0.28420481,0.53176826,0.40510876,0.53459136,0.39878509,0.5773843,0.53917527,0.6050152,0.65152817,0.52761513,0.41142536,0.5652177,0.54600457,0.59143988,0.66740168
35,0.41460907,0.30930414,0.44708941,0.35803546,0.47330768,0.33040301,0.52425242,0.32813643,0.56720275,0.30652424,0.46584124,0.3631111,0.47090784,0.34515007,0.51277878,0.32389709,0.55124522,0.28886451,0.52878902,0.40724474,0.53183727,0.40132179,0.5775695,0.54169111,0.6057214,0.64574049,0.52488818,0.4147609,0.56417754,0.54918329,0.59043654,0.66316305
36,0.41517157,0.31056452,0.445301,0.36113355,0.47300252,0.33154619,0.52245284,0.33259911,0.56546674,0.31691861,0.4641748,0.36448221,0.46912569,0.34769559,0.51186421,0.33076635,0.54893624,0.29976566,0.52545928,0.41156136,0.52929731,0.40636965,0.57357598,0.53935179,0.60479734,0.63783065,0.52113141,0.41900566,0.55782329,0.55220554,0.58897868,0.66006796
37,0.41544091,0.3140143,0.4437039,0.36626391,0.47291256,0.33458231,0.52210528,0.33944573,0.56391584,0.3291175,0.46388089,0.35309759,0.46679767,0.35344921,0.51101949,0.34003984,0.54929536,0.31296884,0.52290472,0.41192305,0.52671268,0.40780092,0.57187648,0.5427438,0.60410683,0.63265293,0.51928375,0.4196757,0.55615311,0.55400433,0.5868628,0.65673293
38,0.41493632,0.3227857,0.44243809,0.37183946,0.47459535,0.3394558,0.52118753,0.34689289,0.56063333,0.34280641,0.46333382,0.35844839,0.46551611,0.35859522,0.51095134,0.3493652,0.54818761,0.33224622,0.52027684,0.41508191,0.52460799,0.41106122,0.57076993,0.54021076,0.60294105,0.63271233,0.51666767,0.42350953,0.55583448,0.55120219,0.58617478,0.65431962
39,0.41602154,0.32746444,0.44325791,0.37476797,0.47156055,0.34438372,0.51765652,0.35143899,0.55273384,0.34701783,0.46249449,0.35821787,0.46426213,0.3622018,0.50685141,0.35832616,0.54454139,0.35099376,0.51910087,0.41574486,0.52297392,0.41198444,0.57135749,0.53864803,0.60386877,0.62821816,0.51594687,0.42418901,0.556964,0.5486259,0.58548195,0.65002566
40,0.41641,0.33412896,0.44334738,0.38105502,0.47443024,0.34850175,0.51619554,0.35872047,0.55334419,0.36161287,0.46283894,0.37060473,0.4626966,0.36835809,0.50318213,0.37090026,0.54453932,0.36836687,0.52040617,0.42400372,0.52538858,0.4192899,0.57041661,0.53708477,0.60331401,0.62530856,0.51559244,0.43265304,0.55365254,0.5502775,0.58315652,0.65035898
41,0.41797749,0.33797208,0.44438065,0.38518318,0.47293411,0.35268377,0.51636934,0.36080932,0.55419251,0.36589374,0.46268153,0.37253816,0.46244324,0.37377801,0.50258872,0.37794881,0.54076545,0.38288335,0.51847899,0.42234147,0.5232663,0.41748503,0.56998149,0.53473075,0.60223011,0.62292596,0.51427578,0.43089503,0.55280426,0.55005051,0.58024764,0.64979522
42,0.4179491,0.34447207,0.44356228,0.39185147,0.47310535,0.35916314,0.51643079,0.36771658,0.55525893,0.37557839,0.4619341,0.37853888,0.4602791,0.38098064,0.49788615,0.38420137,0.53537785,0.39861859,0.51846729,0.42154983,0.52411405,0.41783006,0.5709407,0.53659128,0.60169089,0.62289832,0.51277503,0.43064241,0.55345145,0.54919881,0.57815477,0.64926565
43,0.4189772,0.34975749,0.44455314,0.39675741,0.47210574,0.36493419,0.51545236,0.37276391,0.55463237,0.38375904,0.4615027,0.38351745,0.45858814,0.38586442,0.4953274,0.39058051,0.53316539,0.40484849,0.51769452,0.42236664,0.52202794,0.41764654,0.56882743,0.53745693,0.59992844,0.62229594,0.51265563,0.43138534,0.54903327,0.54995918,0.57416727,0.64727847
44,0.41915268,0.35554537,0.44316831,0.40332456,0.47373784,0.37114877,0.51591027,0.3816127,0.55332725,0.38899564,0.46126676,0.3904329,0.45774756,0.39174416,0.49364521,0.39882342,0.53007393,0.41200073,0.51706305,0.42901954,0.52266608,0.42527969,0.56806305,0.5378958,0.59886336,0.61896824,0.51069844,0.43723336,0.54762972,0.55090674,0.57373422,0.64530461
45,0.41995709,0.35999066,0.44316839,0.40597675,0.47364528,0.37465688,0.5157112,0.38571683,0.55202017,0.39343766,0.46047004,0.39399557,0.45663676,0.39844729,0.48986166,0.4062835,0.52579993,0.41981711,0.51546452,0.43110894,0.52154505,0.42575394,0.56853003,0.53783717,0.59814993,0.61720771,0.50877313,0.43973135,0.54853962,0.55397461,0.57062904,0.64384934
46,0.42135245,0.364023,0.44204118,0.40964808,0.47309183,0.37973606,0.5145418,0.39071751,0.55076656,0.39740634,0.46008465,0.39633504,0.45597289,0.40319624,0.48702975,0.41112684,0.52196104,0.42414006,0.51316514,0.42886188,0.51922082,0.42244512,0.56696175,0.53689893,0.59827063,0.61524546,0.50692826,0.43883063,0.54650256,0.55103272,0.56935785,0.64015033
47,0.42200748,0.36836716,0.44333299,0.41440803,0.47409966,0.38465993,0.51477205,0.3951245,0.54959679,0.40173249,0.46069256,0.40300952,0.45639107,0.40840172,0.48582328,0.41699051,0.51953421,0.43045839,0.51490719,0.4346252,0.52226783,0.42850558,0.56603486,0.53696022,0.59727,0.61371892,0.5084597,0.44563585,0.54561577,0.55026556,0.56710118,0.63872634
48,0.42348487,0.37204483,0.44475942,0.4168889,0.47504445,0.38767401,0.51447188,0.39835568,0.54844606,0.40371135,0.46180631,0.4044877,0.45608552,0.41259612,0.48401894,0.4203814,0.5170829,0.43307924,0.51471436,0.43618405,0.5221821,0.42976575,0.56543127,0.53456327,0.59615573,0.60944284,0.50794038,0.44779158,0.54452638,0.54751331,0.56664355,0.63526228
49,0.42540676,0.37403609,0.44585466,0.42022426,0.47521587,0.39093045,0.5139455,0.40180064,0.54712957,0.40715569,0.46111804,0.40735701,0.45657052,0.41421521,0.48233277,0.42430997,0.51431644,0.43671308,0.5132557,0.43952423,0.52082591,0.43223118,0.56580312,0.53472289,0.59619722,0.60775485,0.50624932,0.45231817,0.54238992,0.54875266,0.56309116,0.63181371
50,0.42735715,0.3788673,0.44685703,0.42344573,0.47622619,0.39428223,0.51364962,0.40568922,0.54753501,0.41112072,0.46221092,0.41340123,0.45696493,0.41838624,0.48210885,0.42655144,0.51273412,0.44013407,0.51319221,0.44153188,0.52087186,0.43646524,0.56581369,0.53399373,0.59520729,0.60866954,0.5057879,0.45388236,0.53889197,0.54987831,0.56145986,0.63001119
51,0.42903079,0.38053197,0.44826866,0.42558771,0.47696691,0.39647462,0.51430109,0.40754998,0.54772794,0.41294186,0.46354289,0.41251354,0.45732332,0.42040226,0.48206409,0.42841311,0.510435,0.44249218,0.51258331,0.44280023,0.51954742,0.43746635,0.56402659,0.53259219,0.59373378,0.60391881,0.50583015,0.45456341,0.53847106,0.54930339,0.55864863,0.62823451
52,0.43133079,0.38333483,0.44917275,0.42721145,0.4778059,0.39984292,0.51501332,0.41032884,0.54718009,0.41573375,0.46375168,0.41521193,0.45699619,0.42144235,0.48033711,0.43127281,0.50919607,0.44493924,0.51096817,0.44467743,0.51835684,0.43875706,0.56355037,0.53234589,0.59353289,0.60463231,0.50400664,0.45663832,0.53748148,0.55001303,0.55623844,0.62394866
53,0.43271726,0.38688188,0.44979427,0.4284743,0.47797879,0.40109258,0.51449645,0.41238901,0.54658658,0.41836133,0.46475769,0.41344214,0.45701375,0.42392814,0.47968543,0.43461784,0.50681355,0.4465569,0.50890632,0.44242611,0.51628441,0.43650739,0.56278155,0.53043443,0.59285961,0.60199561,0.50191041,0.45423205,0.53322811,0.54567051,0.55416838,0.62149218
54,0.43334852,0.38856034,0.44926047,0.42949959,0.47775529,0.40411208,0.51560655,0.41424371,0.54848893,0.42097566,0.46520994,0.41462581,0.45734092,0.42419738,0.47899234,0.43584677,0.50457127,0.4465815,0.50873048,0.4434314,0.5159295,0.4382376,0.56235575,0.5300959,0.59135745,0.60030244,0.50208896,0.45601055,0.5332833,0.54379382,0.55100238,0.61786493
55,0.4338626,0.39086314,0.45098194,0.43086863,0.47871148,0.40512987,0.51381304,0.41740771,0.54495848,0.42466944,0.4656877,0.41622472,0.45651618,0.42703634,0.4782026,0.43872605,0.50293137,0.44905621,0.50833992,0.44385033,0.51486307,0.43954255,0.55999425,0.52939045,0.58963885,0.59885307,0.50144377,0.45434672,0.52990238,0.54313816,0.54844646,0.61527026
56,0.43502733,0.39456414,0.45037788,0.43296036,0.47809406,0.40825263,0.5134001,0.41942661,0.54426809,0.42783117,0.46543862,0.41961891,0.45681259,0.42837049,0.47720187,0.43944101,0.50122672,0.44988217,0.50666342,0.44550027,0.51352812,0.44159979,0.5595431,0.53008372,0.58880946,0.59834896,0.50012837,0.45626216,0.52652876,0.54261831,0.54559992,0.61297692
57,0.43560877,0.39751899,0.44990289,0.43503431,0.4785439,0.4110672,0.51362514,0.42308715,0.54293881,0.43211107,0.46559239,0.42084444,0.45585757,0.43136018,0.47521364,0.44194784,0.49907178,0.45156241,0.50593326,0.44810593,0.51299649,0.44377571,0.5582462,0.53060545,0.58738201,0.5985279,0.49906125,0.458694,0.52587975,0.54441504,0.54221387,0.6126944
58,0.43686432,0.3989924,0.45095024,0.43638859,0.47906709,0.4123629,0.5129142,0.42471234,0.54193252,0.43482378,0.46597175,0.42262052,0.45621255,0.43277993,0.47437169,0.44291447,0.49764112,0.45317244,0.50617929,0.4506032,0.51267255,0.44610901,0.55710514,0.53145976,0.58668303,0.59637197,0.49937235,0.45989056,0.52313328,0.54338359,0.53998845,0.60946196
59,0.43785417,0.40104361,0.45165915,0.43384879,0.47937749,0.41435403,0.51298322,0.42772112,0.54216122,0.4378852,0.46622055,0.42268963,0.4563097,0.4356824,0.47370162,0.44668911,0.4959435,0.45510106,0.50677178,0.45212416,0.51325829,0.44817655,0.55695552,0.53178291,0.58622576,0.59529887,0.50005914,0.46187273,0.52204432,0.54370178,0.53746593,0.60905291
60,0.43828522,0.40710167,0.45191644,0.43903525,0.47912047,0.41962909,0.51418086,0.4333535,0.54208572,0.44417305,0.46685688,0.42764726,0.45658384,0.43964141,0.47302453,0.45046707,0.49482199,0.46125395,0.50656629,0.45761664,0.51300605,0.4539608,0.5554674,0.53508909,0.58522509,0.59619909,0.49976291,0.46640608,0.52123673,0.54543157,0.53638365,0.61176242
